filename,category,p_typicality,n_block,task,cond,block_total,ISI,tImageOn,Report,RT,target_resp,iso_spread,TrialCompleted,ImgDur,participant,mem_response,mem_perform
caique-morais-YVSR6ILS9wM-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,36.4014598000003,1,1.94830979999915,1,0,1,0.5,4,,
img_l9t30.png,kitchens,4,1,oddball,old,1,1.5,38.4846952999997,0,2.01026840000031,0,0,1,0.5,4,,
antoine-gravier-2QxjeVERIPw-unsplash_resized.jpg,nontarget,0,1,oddball,old,1,1.5,40.6013833999996,0,2.00797370000055,0,0,1,0.5,4,,
img_di49w.png,kitchens,6,1,oddball,old,1,1.5,42.7181363,0,2.00903870000002,0,1,1,0.5,4,,
img_mgnmm.png,kitchens,8,1,oddball,old,1,1.5,44.8348986000001,0,2.00883419999991,0,0,1,0.5,4,,
img_84s7n.png,kitchens,1,1,oddball,old,1,1.5,46.9683138,0,2.01058540000031,0,0,1,0.5,4,,
img_ps986.png,kitchens,10,1,oddball,old,1,1.5,49.1017504000001,0,2.00896599999942,0,1,1,0.5,4,,
bathroom-8323932_1920_resized.jpg,nontarget,0,1,oddball,old,1,1.5,51.2352664999999,0,2.01300790000005,0,0,1,0.5,4,,
img_a220l.png,kitchens,8,1,oddball,old,1,1.5,53.4019757999995,0,2.01287660000071,0,0,1,0.5,4,,
brad-vVPotIGREhY-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,55.5186764999999,0,2.01660950000041,0,0,1,0.5,4,,
img_b971s.png,kitchens,5,1,oddball,old,1,1.5,57.6521333999999,0,2.00841490000039,0,0,1,0.5,4,,
bruno-guerrero-hsLEinH0XrU-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,59.7689115000003,1,0.516966299999694,1,0,1,0.5,4,,
img_ua9bs.png,kitchens,9,1,oddball,old,1,1.5,61.3691754000001,0,2.00821949999954,0,1,1,0.5,4,,
img_es7o2.png,kitchens,2,1,oddball,old,1,1.5,63.4857228999999,0,2.01700170000004,0,1,1,0.5,4,,
brad-3v5yG5u8L0Y-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,65.6191389999994,0,2.01711740000064,0,0,1,0.5,4,,
img_ye5sl.png,kitchens,2,1,oddball,old,1,1.5,67.7525777999999,0,2.01567230000001,0,0,1,0.5,4,,
bui-hoang-long-os6khQjPF_A-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,69.8693287999995,0,2.01123280000047,0,0,1,0.5,4,,
img_eppte.png,kitchens,7,1,oddball,old,1,1.5,72.0027634999997,0,2.0073153000003,0,0,1,0.5,4,,
adiptalk-3VoUDb-sVt4-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,74.1028458000001,0,2.01113639999949,0,0,1,0.5,4,,
img_cxpff.png,kitchens,6,1,oddball,old,1,1.5,76.2362877999994,0,2.01221070000065,0,0,1,0.5,4,,
benigno-hoyuela-Z5PknsAvHkk-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,78.3530332999999,0,2.01399500000025,0,0,1,0.5,4,,
img_7w5tw.png,kitchens,2,1,oddball,old,1,1.5,80.4864742,0,2.01199170000018,0,0,1,0.5,4,,
bathroom-8714843_1920_resized.jpg,nontarget,0,1,oddball,old,1,1.5,82.6032248000001,0,2.01296289999937,0,0,1,0.5,4,,
img_uwv6y.png,kitchens,8,1,oddball,old,1,1.5,84.7366445999996,0,2.01068470000064,0,0,1,0.5,4,,
brad-2Vl1JZFmtOw-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,86.8534559999998,0,2.01131710000027,0,0,1,0.5,4,,
img_e0hwx.png,kitchens,7,1,oddball,old,1,1.5,88.9868398999997,0,2.00772589999997,0,0,1,0.5,4,,
bathroom-1940171_1920_resized.jpg,nontarget,0,1,oddball,old,1,1.5,91.1036334999999,0,2.00674739999977,0,0,1,0.5,4,,
img_aplao.png,kitchens,3,1,oddball,old,1,1.5,93.2204073000003,0,2.01568789999965,0,1,1,0.5,4,,
img_v176l.png,kitchens,1,1,oddball,old,1,1.5,95.3371228999995,0,2.00721690000046,0,0,1,0.5,4,,
img_r2lxk.png,kitchens,10,1,oddball,old,1,1.5,97.4538362000003,0,2.00912019999942,0,0,1,0.5,4,,
img_57os5.png,kitchens,9,1,oddball,old,1,1.5,99.5706625000003,0,2.01396929999919,0,1,1,0.5,4,,
chuttersnap-6xB6mxsLTV0-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,101.6874558,0,2.00863459999982,0,0,1,0.5,4,,
img_5949k.png,kitchens,3,1,oddball,old,1,1.5,103.8041516,0,2.00810779999938,0,0,1,0.5,4,,
annie-vo-H6JDMQ0ym8k-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,105.9209327,0,2.01082769999994,0,0,1,0.5,4,,
img_t1cr9.png,kitchens,6,1,oddball,old,1,1.5,108.0710583,0,2.01550829999996,0,0,1,0.5,4,,
bathroom-8260426_1920_resized.jpg,nontarget,0,1,oddball,old,1,1.5,110.1877859,0,2.00658990000011,0,0,1,0.5,4,,
img_as3da.png,kitchens,9,1,oddball,old,1,1.5,112.3045686,0,2.01011990000006,0,1,1,0.5,4,,
img_vbrb7.png,kitchens,10,1,oddball,old,1,1.5,114.4212912,0,2.00771579999946,0,1,1,0.5,4,,
brittani-burns-ZjnINvfPnig-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,116.5547392,0,2.01554450000003,0,0,1,0.5,4,,
img_p3hpc.png,kitchens,6,1,oddball,old,1,1.5,118.6881354,0,2.0088123000005,0,1,1,0.5,4,,
img_s9are.png,kitchens,10,1,oddball,old,1,1.5,120.8049292,0,2.01322460000029,0,1,1,0.5,4,,
caique-morais-4ckTrPZzPgk-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,122.9216947,0,2.01078050000069,0,0,1,0.5,4,,
img_esb4r.png,kitchens,3,1,oddball,old,1,1.5,125.038413,0,2.01018879999992,0,1,1,0.5,4,,
img_t27my.png,kitchens,1,1,oddball,old,1,1.5,127.1718573,0,2.00720150000052,0,0,1,0.5,4,,
img_2b8fp.png,kitchens,6,1,oddball,old,1,1.5,129.288629,0,2.01275239999995,0,0,1,0.5,4,,
img_ewrjk.png,kitchens,6,1,oddball,old,1,1.5,131.405382899999,0,2.01030050000008,0,1,1,0.5,4,,
backbone-visuals-L4iRkKL5dng-unsplash_resized.jpg,nontarget,0,1,oddball,old,1,1.5,133.5221739,0,2.01397970000016,0,0,1,0.5,4,,
img_qihxi.png,kitchens,7,1,oddball,old,1,1.5,135.6389031,0,2.01633550000042,0,0,1,0.5,4,,
