filename,category,p_typicality,n_block,task,cond,block_total,ISI,tImageOn,Report,RT,target_resp,TrialCompleted,ImgDur,mem_response,mem_perform
img_xpco9.png,living_rooms,8,2,memory,old,6,1.5,869.709008399979,3,6.00189210000099,,1,0.7,3,miss
img_6zz63.png,living_rooms,9,2,memory,new,6,1.5,877.29770689999,3,3.23941000000923,,1,0.7,3,cr
img_cehin.png,living_rooms,7,2,memory,old,6,1.5,882.112860199995,2,2.12185279998812,,1,0.7,2,hit
img_1iam9.png,living_rooms,2,2,memory,new,6,1.5,885.807594199985,3,1.84923780002282,,1,0.7,3,cr
img_5nlnv.png,living_rooms,9,2,memory,new,6,1.5,889.238512699987,3,3.58966329999384,,1,0.7,3,cr
img_3m61b.png,living_rooms,8,2,memory,old,6,1.5,894.403771099984,2,2.26111930000479,,1,0.7,2,hit
img_z4jxm.png,living_rooms,10,2,memory,new,6,1.5,898.243627999997,3,2.99274849999347,,1,0.7,3,cr
img_emh91.png,living_rooms,8,2,memory,old,6,1.5,902.810418399982,3,2.90276640001684,,1,0.7,3,miss
img_c0ecw.png,living_rooms,1,2,memory,old,6,1.5,907.287714599981,1,2.03338170002098,,1,0.7,1,hit
img_vh7v8.png,living_rooms,7,2,memory,old,6,1.5,910.912602700002,3,2.33142639999278,,1,0.7,3,miss
img_4974k.png,living_rooms,7,2,memory,old,6,1.5,914.821309299994,3,3.37204180000117,,1,0.7,3,miss
img_tn8ys.png,living_rooms,10,2,memory,new,6,1.5,919.76842149999,3,5.06986920000054,,1,0.7,3,cr
img_b17ma.png,living_rooms,1,2,memory,old,6,1.5,926.411658900004,1,1.61499509998248,,1,0.7,1,hit
img_il020.png,living_rooms,1,2,memory,old,6,1.5,929.603321000002,1,1.84617539998726,,1,0.7,1,hit
img_xzyzy.png,living_rooms,9,2,memory,new,6,1.5,933.025683099986,3,4.29240249999566,,1,0.7,3,cr
img_tujn3.png,living_rooms,8,2,memory,old,6,1.5,938.891003299999,3,2.03178409999236,,1,0.7,3,miss
img_pey7u.png,living_rooms,1,2,memory,new,6,1.5,942.495576699992,4,2.38913329999195,,1,0.7,4,cr
img_o30wb.png,living_rooms,8,2,memory,old,6,1.5,946.481980099983,3,2.42020079999929,,1,0.7,3,miss
img_ac0ey.png,living_rooms,9,2,memory,new,6,1.5,950.47978709999,3,2.88338509999448,,1,0.7,3,cr
img_rych7.png,living_rooms,2,2,memory,new,6,1.5,954.937892699993,4,4.97464050000417,,1,0.7,4,cr
img_bg264.png,living_rooms,10,2,memory,new,6,1.5,961.487623099994,4,2.58289550000336,,1,0.7,4,cr
img_g40qa.png,living_rooms,10,2,memory,new,6,1.5,965.644865799986,1,4.92767430000822,,1,0.7,1,fa
img_81nb0.png,living_rooms,1,2,memory,old,6,1.5,972.146796399989,2,2.23737370001618,,1,0.7,2,hit
bathroom-8428429_1920_resized.jpg,nontarget,0,2,oddball,old,2,1.5,982.485767100006,0,2.20074049997493,0,1,0.7,,
img_t27my.png,kitchens,1,2,oddball,old,2,1.5,984.77096569998,0,2.20498220002628,0,1,0.7,,
img_1ao2d.png,kitchens,1,2,oddball,old,2,1.5,987.076472599991,0,2.20659190000151,0,1,0.7,,
bilal-mansuri-cxpB9IPVjDM-unsplash_resized.jpg,nontarget,0,2,oddball,old,2,1.5,989.366250199993,0,2.20282519998727,0,1,0.7,,
img_zi8qc.png,kitchens,7,2,oddball,old,2,1.5,991.653911400004,0,2.20323889999418,0,1,0.7,,
bathroom-8714843_1920_resized.jpg,nontarget,0,2,oddball,old,2,1.5,993.939614999981,0,2.20097440000973,0,1,0.7,,
img_eppte.png,kitchens,7,2,oddball,old,2,1.5,996.24768629999,0,2.20404229999986,0,1,0.7,,
img_ikk62.png,kitchens,1,2,oddball,old,2,1.5,998.536999300006,0,2.20751889998792,0,1,0.7,,
img_0mhms.png,kitchens,7,2,oddball,old,2,1.5,1000.8315227,0,2.20064880000427,0,1,0.7,,
img_fhm45.png,kitchens,7,2,oddball,old,2,1.5,1003.1176314,0,2.2031519000011,0,1,0.7,,
caique-morais-4ckTrPZzPgk-unsplash_resized.jpg,target,0,2,oddball,old,2,1.5,1005.40855789999,1,0.710520499997074,1,1,0.7,,
img_iyxnj.png,kitchens,6,2,oddball,old,2,1.5,1007.00860939999,0,2.20952870001202,0,1,0.7,,
bathroom-8323932_1920_resized.jpg,nontarget,0,2,oddball,old,2,1.5,1009.30196139999,0,2.20751770000788,0,1,0.7,,
img_ncr40.png,kitchens,6,2,oddball,old,2,1.5,1011.6048765,0,2.20922309998423,0,1,0.7,,
bui-hoang-long-os6khQjPF_A-unsplash_resized.jpg,target,0,2,oddball,old,2,1.5,1013.89817549998,1,0.710769099998288,1,1,0.7,,
img_ce9vx.png,kitchens,7,2,oddball,old,2,1.5,1015.47695879999,0,2.20772120001493,0,1,0.7,,
chuttersnap-6xB6mxsLTV0-unsplash_resized.jpg,target,0,2,oddball,old,2,1.5,1017.7691872,1,1.0731289999967,1,1,0.7,,
img_mjxmq.png,kitchens,7,2,oddball,old,2,1.5,1019.33334739998,0,2.20792920002714,0,1,0.7,,
img_cfarv.png,kitchens,1,2,oddball,old,2,1.5,1021.6281689,0,2.20142129997839,0,1,0.7,,
img_xnyo5.png,kitchens,1,2,oddball,old,2,1.5,1023.91738909998,0,2.20779810001841,0,1,0.7,,
cheungyin-8TEj9frsgO0-unsplash_resized.jpg,target,0,2,oddball,old,2,1.5,1026.2048685,1,1.0036588999792,1,1,0.7,,
img_atzjw.png,kitchens,1,2,oddball,old,2,1.5,1027.7814141,0,2.20928350000759,0,1,0.7,,
bilal-mansuri-vTj_dmFGB1Y-unsplash_resized.jpg,nontarget,0,2,oddball,old,2,1.5,1030.0744137,0,2.2040960000013,0,1,0.7,,
img_uy1n4.png,kitchens,7,2,oddball,old,2,1.5,1032.3711429,0,2.20707149998634,0,1,0.7,,
bathroom-8260426_1920_resized.jpg,nontarget,0,2,oddball,old,2,1.5,1034.66122069999,0,2.2025302000111,0,1,0.7,,
img_qihxi.png,kitchens,7,2,oddball,old,2,1.5,1036.9523075,0,2.20865749998484,0,1,0.7,,
carmela-bPdZlA6NWn0-unsplash_resized.jpg,target,0,2,oddball,old,2,1.5,1039.24616340001,1,0.712285599991446,1,1,0.7,,
img_u9f9l.png,kitchens,7,2,oddball,old,2,1.5,1040.82277669999,0,2.20691040001111,0,1,0.7,,
chuttersnap-ktdmaxlkKtI-unsplash_resized.jpg,target,0,2,oddball,old,2,1.5,1043.11510269999,0,2.20928650000133,0,1,0.7,,
img_e0hwx.png,kitchens,7,2,oddball,old,2,1.5,1045.40840260001,0,2.20505389999016,0,1,0.7,,
img_mjxmq.png,kitchens,7,2,memory,old,2,1.5,1049.18342289998,3,4.67593490000581,,1,0.7,3,miss
img_e0hwx.png,kitchens,7,2,memory,old,2,1.5,1055.43384909999,4,1.62432929998613,,1,0.7,4,miss
img_1ao2d.png,kitchens,1,2,memory,old,2,1.5,1058.63531799999,1,1.74249620002229,,1,0.7,1,hit
img_a220l.png,kitchens,8,2,memory,new,2,1.5,1061.95273039999,3,2.18816150000202,,1,0.7,3,cr
img_t27my.png,kitchens,1,2,memory,old,2,1.5,1065.71598899999,2,1.82423019999987,,1,0.7,2,hit
img_q577a.png,kitchens,8,2,memory,new,2,1.5,1069.11704379998,3,1.92508460002136,,1,0.7,3,cr
img_hfz8w.png,kitchens,2,2,memory,new,2,1.5,1072.6213121,1,1.81183259998215,,1,0.7,1,fa
img_zi8qc.png,kitchens,7,2,memory,old,2,1.5,1076.00963109999,3,3.95861390000209,,1,0.7,3,miss
img_463mq.png,kitchens,2,2,memory,new,2,1.5,1081.54573099999,4,1.52826240001014,,1,0.7,4,cr
img_0mhms.png,kitchens,7,2,memory,old,2,1.5,1084.65001109999,2,1.94416330000968,,1,0.7,2,hit
img_xnyo5.png,kitchens,1,2,memory,old,2,1.5,1088.17501519999,1,1.38891460001469,,1,0.7,1,hit
img_lgyo6.png,kitchens,2,2,memory,new,2,1.5,1091.14056289999,4,1.63923030000296,,1,0.7,4,cr
img_7w5tw.png,kitchens,2,2,memory,new,2,1.5,1094.36001129998,4,1.54682980000507,,1,0.7,4,cr
img_c3r29.png,kitchens,9,2,memory,new,2,1.5,1097.49874720001,3,2.50237009997363,,1,0.7,3,cr
img_t90e2.png,kitchens,9,2,memory,new,2,1.5,1101.5778919,2,1.58722059999127,,1,0.7,2,fa
img_ua9bs.png,kitchens,9,2,memory,new,2,1.5,1104.74092839999,4,2.96570510001038,,1,0.7,4,cr
img_89rmb.png,kitchens,2,2,memory,new,2,1.5,1109.2825498,4,6.08837139999378,,1,0.7,4,cr
img_ikk62.png,kitchens,1,2,memory,old,2,1.5,1116.94843789999,2,1.77919540001312,,1,0.7,2,hit
img_iyxnj.png,kitchens,6,2,memory,old,2,1.5,1120.30319059998,2,1.46586440000101,,1,0.7,2,hit
img_qihxi.png,kitchens,7,2,memory,old,2,1.5,1123.34471979999,3,2.24515000000247,,1,0.7,3,miss
img_uspja.png,kitchens,2,2,memory,new,2,1.5,1127.17422719998,3,2.20739840000169,,1,0.7,3,cr
img_uegbb.png,kitchens,8,2,memory,new,2,1.5,1130.956814,3,3.55529709998518,,1,0.7,3,cr
img_ncr40.png,kitchens,6,2,memory,old,2,1.5,1136.0870112,3,3.01000069998554,,1,0.7,3,miss
img_as3da.png,kitchens,9,2,memory,new,2,1.5,1140.67402219999,3,3.34816900000442,,1,0.7,3,cr
img_u9f9l.png,kitchens,7,2,memory,old,2,1.5,1145.59927039998,3,3.40506980000646,,1,0.7,3,miss
img_uy1n4.png,kitchens,7,2,memory,old,2,1.5,1150.5800973,2,1.79001529997913,,1,0.7,2,hit
img_xti0z.png,kitchens,8,2,memory,new,2,1.5,1153.94734039999,2,2.61734990001423,,1,0.7,2,fa
img_y5xn1.png,kitchens,9,2,memory,new,2,1.5,1158.14088210001,3,2.20446359997732,,1,0.7,3,cr
img_eppte.png,kitchens,7,2,memory,old,2,1.5,1161.92253749998,3,2.71878320001997,,1,0.7,3,miss
img_eatdk.png,kitchens,8,2,memory,new,2,1.5,1166.21846959999,2,1.43044180001016,,1,0.7,2,fa
img_01w8b.png,kitchens,8,2,memory,new,2,1.5,1169.23137560001,3,1.82606679998571,,1,0.7,3,cr
img_fhm45.png,kitchens,7,2,memory,old,2,1.5,1172.6342453,2,2.93995179998456,,1,0.7,2,hit
img_ce9vx.png,kitchens,7,2,memory,old,2,1.5,1177.151511,3,1.76575299998512,,1,0.7,3,miss
img_cfarv.png,kitchens,1,2,memory,old,2,1.5,1180.49451289998,3,5.47504260001006,,1,0.7,3,miss
img_57os5.png,kitchens,9,2,memory,new,2,1.5,1187.54611559998,3,3.2795789000229,,1,0.7,3,cr
img_atzjw.png,kitchens,1,2,memory,old,2,1.5,1192.40437410001,1,1.86248999999953,,1,0.7,1,hit
img_dkqas.png,bedrooms,7,2,oddball,old,4,1.5,1200.4875127,0,2.2058630999818,0,1,0.7,,
dan-counsell-CQeKvOTrGuQ-unsplash_resized.jpg,nontarget,0,2,oddball,old,4,1.5,1202.78222359999,0,2.20590880000964,0,1,0.7,,
img_4wq98.png,bedrooms,7,2,oddball,old,4,1.5,1205.0772991,0,2.20876139999018,0,1,0.7,,
ella-VLopeFqjFf8-unsplash_resized.jpg,target,0,2,oddball,old,4,1.5,1207.37195949999,1,0.710591400013072,1,1,0.7,,
img_anzgh.png,bedrooms,6,2,oddball,old,4,1.5,1208.9586291,0,2.20612980000442,0,1,0.7,,
filios-sazeides-qeIuFR5vPm8-unsplash_resized.jpg,nontarget,0,2,oddball,old,4,1.5,1211.26829799998,0,2.20784690001165,0,1,0.7,,
img_a9acb.png,bedrooms,7,2,oddball,old,4,1.5,1213.56100469999,0,2.20373040001141,0,1,0.7,,
img_scrdm.png,bedrooms,7,2,oddball,old,4,1.5,1215.85357000001,0,2.20357589999912,0,1,0.7,,
img_n3xxp.png,bedrooms,1,2,oddball,old,4,1.5,1218.14466200001,0,2.21012669999618,0,1,0.7,,
francesca-tosolini-FX1EbT-jKBQ-unsplash_resized.jpg,nontarget,0,2,oddball,old,4,1.5,1220.45285080001,0,2.20355599999311,0,1,0.7,,
img_ktg8p.png,bedrooms,1,2,oddball,old,4,1.5,1222.7569531,0,2.20628049998777,0,1,0.7,,
francesca-tosolini-kDtuOUIkwrk-unsplash_resized.jpg,nontarget,0,2,oddball,old,4,1.5,1225.04547399998,0,2.19976630000747,0,1,0.7,,
img_fea1z.png,bedrooms,7,2,oddball,old,4,1.5,1227.3322141,0,2.20811229999526,0,1,0.7,,
egor-litvinov-ncKxCn5SI3A-unsplash_resized.jpg,target,0,2,oddball,old,4,1.5,1229.6390012,1,0.732113099977141,1,1,0.7,,
img_ozxpp.png,bedrooms,1,2,oddball,old,4,1.5,1231.22488249998,0,2.20666300001903,0,1,0.7,,
fernando-cascante-AqP6drQ5Q70-unsplash_resized.jpg,target,0,2,oddball,old,4,1.5,1233.51832820001,1,0.710618699988117,1,1,0.7,,
img_gzbdr.png,bedrooms,1,2,oddball,old,4,1.5,1235.1092256,0,2.20248949999223,0,1,0.7,,
img_n9xll.png,bedrooms,7,2,oddball,old,4,1.5,1237.39852779999,0,2.20704269999987,0,1,0.7,,
eduardo-soares-ouNWk-_iTmM-unsplash_resized.jpg,target,0,2,oddball,old,4,1.5,1239.6928698,1,0.710720500006573,1,1,0.7,,
img_oou46.png,bedrooms,6,2,oddball,old,4,1.5,1241.28495830001,0,2.20828389999224,0,1,0.7,,
dmitriy-frantsev-36ofMxq8yXo-unsplash_resized.jpg,nontarget,0,2,oddball,old,4,1.5,1243.5791794,0,2.20332490000874,0,1,0.7,,
img_psgf7.png,bedrooms,1,2,oddball,old,4,1.5,1245.87318739999,0,2.2035581000091,0,1,0.7,,
img_kzg3h.png,bedrooms,7,2,oddball,old,4,1.5,1248.16350709999,0,2.20106610000948,0,1,0.7,,
img_iqmdm.png,bedrooms,7,2,oddball,old,4,1.5,1250.4585098,0,2.20692960001179,0,1,0.7,,
franki-chamaki-ivfp_yxZuYQ-unsplash_resized.jpg,target,0,2,oddball,old,4,1.5,1252.75775759999,1,0.710553800017806,1,1,0.7,,
img_qbdgm.png,bedrooms,7,2,oddball,old,4,1.5,1254.36310610001,0,2.20373989999644,0,1,0.7,,
filmreal-studio-HQYmdYCXm7I-unsplash_resized.jpg,nontarget,0,2,oddball,old,4,1.5,1256.6537925,0,2.20926430000691,0,1,0.7,,
img_otfo3.png,bedrooms,1,2,oddball,old,4,1.5,1258.94861180001,0,2.21018799999729,0,1,0.7,,
fikri-rasyid-ezeC8-clZSs-unsplash_resized.jpg,target,0,2,oddball,old,4,1.5,1261.24623669998,1,0.71074020001106,1,1,0.7,,
img_kn0we.png,bedrooms,7,2,oddball,old,4,1.5,1262.85258859998,0,2.20756090001669,0,1,0.7,,
img_4wq98.png,bedrooms,7,2,memory,old,4,1.5,1266.63331629999,4,3.35911409999244,,1,0.7,4,miss
img_d7iri.png,bedrooms,9,2,memory,new,4,1.5,1271.57110080001,4,1.55882719997317,,1,0.7,4,cr
img_2pk6v.png,bedrooms,9,2,memory,new,4,1.5,1274.70852029999,3,2.95557160000317,,1,0.7,3,cr
img_7caxh.png,bedrooms,8,2,memory,new,4,1.5,1279.2417944,3,1.74148949998198,,1,0.7,3,cr
img_65cdi.png,bedrooms,2,2,memory,new,4,1.5,1282.56130440001,3,1.58144049998373,,1,0.7,3,cr
img_scrdm.png,bedrooms,7,2,memory,old,4,1.5,1285.72831799998,1,1.44786450001993,,1,0.7,1,hit
img_otfo3.png,bedrooms,1,2,memory,old,4,1.5,1288.7684567,2,2.27995369999553,,1,0.7,2,hit
img_ys3qz.png,bedrooms,2,2,memory,new,4,1.5,1292.6259138,3,4.11618819998694,,1,0.7,3,cr
img_qbdgm.png,bedrooms,7,2,memory,old,4,1.5,1298.31942509999,3,3.44300470000599,,1,0.7,3,miss
img_kn0we.png,bedrooms,7,2,memory,old,4,1.5,1303.34287570001,3,3.37867549998919,,1,0.7,3,miss
img_awuev.png,bedrooms,2,2,memory,new,4,1.5,1308.3043819,4,3.96197169998777,,1,0.7,4,cr
img_dkqas.png,bedrooms,7,2,memory,old,4,1.5,1313.84753919998,4,1.84345000001485,,1,0.7,4,miss
img_c4uwt.png,bedrooms,2,2,memory,new,4,1.5,1317.2700935,3,5.38780029999907,,1,0.7,3,cr
img_ozxpp.png,bedrooms,1,2,memory,old,4,1.5,1324.23665370001,3,2.74008829999366,,1,0.7,3,miss
img_iqmdm.png,bedrooms,7,2,memory,old,4,1.5,1328.5545922,1,1.52762019998045,,1,0.7,1,hit
img_f4jxo.png,bedrooms,8,2,memory,new,4,1.5,1331.66017049999,3,2.16245150001487,,1,0.7,3,cr
img_ic3os.png,bedrooms,9,2,memory,new,4,1.5,1335.40260169999,3,2.27299779999885,,1,0.7,3,cr
img_a9acb.png,bedrooms,7,2,memory,old,4,1.5,1339.25602599999,1,3.14575359999435,,1,0.7,1,hit
img_ktg8p.png,bedrooms,1,2,memory,old,4,1.5,1343.9803356,2,2.07494859999861,,1,0.7,2,hit
img_h0px5.png,bedrooms,9,2,memory,new,4,1.5,1347.63456079998,3,3.28947700001299,,1,0.7,3,cr
img_fbihy.png,bedrooms,2,2,memory,new,4,1.5,1352.5021671,3,1.92986179998843,,1,0.7,3,cr
img_fea1z.png,bedrooms,7,2,memory,old,4,1.5,1356.01093719999,2,2.15885190002155,,1,0.7,2,hit
img_n3xxp.png,bedrooms,1,2,memory,old,4,1.5,1359.74892339998,1,1.7879254000145,,1,0.7,1,hit
img_anzgh.png,bedrooms,6,2,memory,old,4,1.5,1363.11930699999,1,1.5583908999979,,1,0.7,1,hit
img_ycgfe.png,bedrooms,9,2,memory,new,4,1.5,1366.25612199999,3,2.79889480001293,,1,0.7,3,cr
img_b2jli.png,bedrooms,8,2,memory,new,4,1.5,1370.63454649999,3,1.4462108000007,,1,0.7,3,cr
img_ce55l.png,bedrooms,8,2,memory,new,4,1.5,1373.66685019998,3,3.31032810002216,,1,0.7,3,cr
img_n9xll.png,bedrooms,7,2,memory,old,4,1.5,1378.55619119998,3,1.50893370000995,,1,0.7,3,miss
img_oou46.png,bedrooms,6,2,memory,old,4,1.5,1381.64503109999,3,1.10773469999549,,1,0.7,3,miss
img_gzbdr.png,bedrooms,1,2,memory,old,4,1.5,1384.33755629999,3,2.0186032000056,,1,0.7,3,miss
img_psgf7.png,bedrooms,1,2,memory,old,4,1.5,1387.9357259,3,1.37011319998419,,1,0.7,3,miss
img_kzg3h.png,bedrooms,7,2,memory,old,4,1.5,1390.88831449999,1,1.70594860002166,,1,0.7,1,hit
img_th7xh.png,bedrooms,8,2,memory,new,4,1.5,1394.17425919999,3,1.29269830000703,,1,0.7,3,cr
img_zi682.png,bedrooms,9,2,memory,new,4,1.5,1397.04602059998,3,5.13305430000764,,1,0.7,3,cr
img_5yhyk.png,bedrooms,2,2,memory,new,4,1.5,1403.75913719999,4,2.69798420000006,,1,0.7,4,cr
img_3h4c9.png,bedrooms,9,2,memory,new,4,1.5,1408.03728230001,3,4.22873350000009,,1,0.7,3,cr
