filename,category,p_typicality,n_block,task,cond,block_total,ISI,tImageOn,Report,RT,target_resp,iso_spread,TrialCompleted,ImgDur,participant,mem_response,mem_perform
bathroom-6893077_1920_resized.jpg,nontarget,0,1,oddball,old,1,1.5,29.2178712000023,0,2.21182359999511,0,0,1,0.7,7,,
img_xdhz2.png,kitchens,3,1,oddball,old,1,1.5,31.5512606999837,0,2.20874550001463,0,0,1,0.7,7,,
bathroom-6893117_1920_resized.jpg,nontarget,0,1,oddball,old,1,1.5,33.8680241000257,0,2.21125399996527,0,0,1,0.7,7,,
img_7wquy.png,kitchens,2,1,oddball,old,1,1.5,36.2014486999833,0,2.21140910004033,0,0,1,0.7,7,,
bathroom-335748_1920_resized.jpg,nontarget,0,1,oddball,old,1,1.5,38.534886599984,0,2.2142923999927,0,0,1,0.7,7,,
img_eatdk.png,kitchens,8,1,oddball,old,1,1.5,40.8683407999924,0,2.21623840002576,0,4,1,0.7,7,,
img_t27my.png,kitchens,1,1,oddball,old,1,1.5,43.2017570000025,0,2.21306779998122,0,2,1,0.7,7,,
bathroom-1336165_1280_resized.jpg,nontarget,0,1,oddball,old,1,1.5,45.5185287999921,0,2.20757920003962,0,0,1,0.7,7,,
img_ensho.png,kitchens,6,1,oddball,old,1,1.5,47.8686407000059,0,2.21280749997823,0,4,1,0.7,7,,
img_es7o2.png,kitchens,2,1,oddball,old,1,1.5,50.1854061000049,0,2.2148100999766,0,0,1,0.7,7,,
img_faly8.png,kitchens,1,1,oddball,old,1,1.5,52.5021769999876,0,2.2099916000152,0,2,1,0.7,7,,
alex-tyson-trSptCbWxAo-unsplash_resized.jpg,nontarget,0,1,oddball,old,1,1.5,54.8189507999923,0,2.2097008000128,0,0,1,0.7,7,,
img_1m0fn.png,kitchens,9,1,oddball,old,1,1.5,57.1523764000158,0,2.2076985000167,0,4,1,0.7,7,,
img_0j24m.png,kitchens,3,1,oddball,old,1,1.5,59.4524898999953,0,2.20860100002028,0,0,1,0.7,7,,
img_rav8j.png,kitchens,1,1,oddball,old,1,1.5,61.7525902999914,0,2.21679650002625,0,1,1,0.7,7,,
carmela-bPdZlA6NWn0-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,64.0693738000118,1,0.717331199964974,1,0,1,0.7,7,,
img_j5rpx.png,kitchens,5,1,oddball,old,1,1.5,65.702816199977,0,2.21080670005176,0,0,1,0.7,7,,
brad-vVPotIGREhY-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,68.0195542000001,1,0.716873900033534,1,0,1,0.7,7,,
img_d8xbu.png,kitchens,10,1,oddball,old,1,1.5,69.6198250000016,0,2.20910510001704,0,0,1,0.7,7,,
99-films-9K-rMgWLCYM-unsplash_resized.jpg,nontarget,0,1,oddball,old,1,1.5,71.9363788000192,0,2.21020079997834,0,0,1,0.7,7,,
img_oz18d.png,kitchens,8,1,oddball,old,1,1.5,74.253166200011,0,2.21514719998231,0,0,1,0.7,7,,
alexander-fife-6fWlqSqzWus-unsplash_resized.jpg,nontarget,0,1,oddball,old,1,1.5,76.5699224999989,0,2.21376509999391,0,0,1,0.7,7,,
img_9mky8.png,kitchens,9,1,oddball,old,1,1.5,78.903458899993,0,2.2108234000043,0,0,1,0.7,7,,
bathroom-1940171_1920_resized.jpg,nontarget,0,1,oddball,old,1,1.5,81.2201261000009,0,2.20720740000252,0,0,1,0.7,7,,
img_a220l.png,kitchens,8,1,oddball,old,1,1.5,83.5702315000235,0,2.21329749998404,0,4,1,0.7,7,,
img_r2lxk.png,kitchens,10,1,oddball,old,1,1.5,85.8870062999777,0,2.20713000005344,0,1,1,0.7,7,,
benigno-hoyuela-Z5PknsAvHkk-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,88.187129100028,0,2.21036739996634,0,0,1,0.7,7,,
img_30vz5.png,kitchens,10,1,oddball,old,1,1.5,90.5205981000327,0,2.20692859997507,0,3,1,0.7,7,,
img_gztbt.png,kitchens,2,1,oddball,old,1,1.5,92.837342999992,0,2.21058270003414,0,0,1,0.7,7,,
img_bwo9g.png,kitchens,4,1,oddball,old,1,1.5,95.1540804000106,0,2.2121173000196,0,1,1,0.7,7,,
caique-morais-YVSR6ILS9wM-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,97.4708703000215,1,0.717434499994852,1,0,1,0.7,7,,
img_ce9vx.png,kitchens,7,1,oddball,old,1,1.5,99.121007299982,0,2.21450470003765,0,0,1,0.7,7,,
adly-hakim-GiUH0K__cmQ-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,101.43769500003,0,2.21172429999569,0,0,1,0.7,7,,
img_t90e2.png,kitchens,9,1,oddball,old,1,1.5,103.771132100024,0,2.20776189997559,0,0,1,0.7,7,,
bathroom-8714843_1920_resized.jpg,nontarget,0,1,oddball,old,1,1.5,106.071241900034,0,2.20836069999496,0,0,1,0.7,7,,
img_uhmld.png,kitchens,2,1,oddball,old,1,1.5,108.388027800014,0,2.20983559999149,0,0,1,0.7,7,,
bruno-guerrero-hsLEinH0XrU-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,110.704766699986,0,2.21656239998993,0,0,1,0.7,7,,
img_ub9nn.png,kitchens,8,1,oddball,old,1,1.5,113.038269700017,0,2.21229559998028,0,3,1,0.7,7,,
img_uegbb.png,kitchens,8,1,oddball,old,1,1.5,115.355000099982,1,0.716821100038942,1,1,1,0.7,7,,
brittani-burns-ZjnINvfPnig-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,116.955251300009,1,0.71713780000573,1,0,1,0.7,7,,
img_c30d1.png,kitchens,8,1,oddball,old,1,1.5,118.571968399978,0,2.20950850000372,0,0,1,0.7,7,,
aquilion-property-dZYYr4rO3DI-unsplash_resized.jpg,nontarget,0,1,oddball,old,1,1.5,120.888562900014,0,2.21347269997932,0,0,1,0.7,7,,
