filename,category,p_typicality,n_block,task,cond,block_total,ISI,tImageOn,Report,RT,target_resp,iso_spread,TrialCompleted,ImgDur,participant,mem_response,mem_perform
img_lpj57.png,kitchens,6,1,oddball,old,1,1.5,72.7859485999998,0,2.20912270000008,0,1,1,0.7,1,,
bathroom-8260426_1920_resized.jpg,nontarget,0,1,oddball,old,1,1.5,75.1025215999998,0,2.21629970000004,0,0,1,0.7,1,,
img_ncr40.png,kitchens,6,1,oddball,old,1,1.5,77.4526605999999,0,2.21261210000011,0,0,1,0.7,1,,
bathroom-8323932_1920_resized.jpg,nontarget,0,1,oddball,old,1,1.5,79.7694001999998,0,2.20855720000009,0,0,1,0.7,1,,
img_vbrb7.png,kitchens,10,1,oddball,old,1,1.5,82.1028363999999,0,2.21596110000019,0,0,1,0.7,1,,
caique-morais-YVSR6ILS9wM-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,84.4195838999999,1,0.717406600000231,1,0,1,0.7,1,,
img_8fpog.png,kitchens,10,1,oddball,old,1,1.5,86.0365315999998,0,2.21503940000002,0,1,1,0.7,1,,
img_0mhms.png,kitchens,7,1,oddball,old,1,1.5,88.3530924000002,0,2.21368669999993,0,1,1,0.7,1,,
99-films-9K-rMgWLCYM-unsplash_resized.jpg,nontarget,0,1,oddball,old,1,1.5,90.6698606,0,2.2072048,0,0,1,0.7,1,,
img_xdhz2.png,kitchens,3,1,oddball,old,1,1.5,92.9866256999999,0,2.20875290000004,0,1,1,0.7,1,,
img_qihxi.png,kitchens,7,1,oddball,old,1,1.5,95.3200673000001,0,2.20905839999978,0,1,1,0.7,1,,
bathroom-1336165_1280_resized.jpg,nontarget,0,1,oddball,old,1,1.5,97.620179,0,2.2101045999998,0,0,1,0.7,1,,
img_e0hwx.png,kitchens,7,1,oddball,old,1,1.5,99.9536343,0,2.21440369999982,0,0,1,0.7,1,,
brad-2Vl1JZFmtOw-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,102.270359,0,2.20897960000002,0,0,1,0.7,1,,
img_c3r29.png,kitchens,9,1,oddball,old,1,1.5,104.6037941,0,2.20921859999999,0,0,1,0.7,1,,
chuttersnap-6xB6mxsLTV0-unsplash_resized.jpg,target,0,1,oddball,old,1,1.5,106.9205612,0,2.21147930000006,0,0,1,0.7,1,,
img_as3da.png,kitchens,9,1,oddball,old,1,1.5,109.2540056,0,2.21551070000032,0,1,1,0.7,1,,
img_7wquy.png,kitchens,2,1,oddball,old,1,1.5,111.570756,0,2.21530949999988,0,0,1,0.7,1,,
img_3tnh4.png,kitchens,8,1,oddball,old,1,1.5,113.8875199,0,2.21205629999986,0,0,1,0.7,1,,
img_fhm45.png,kitchens,7,1,oddball,old,1,1.5,116.2042938,0,2.21421529999998,0,1,1,0.7,1,,
